user_id	item_id	neg_items
13327	257	[257, 1537, 4488, 4877, 5648, 5660, 2594, 1831, 7857, 3773, 8126, 3394, 7623, 4553, 1355, 5457, 6492, 8561, 2291, 8568]
13328	6578	[3457, 8324, 6532, 8587, 8460, 8478, 7454, 5920, 1442, 8611, 2347, 6578, 8512, 8654, 8280, 987, 8159, 1376, 6642, 4469]
13329	1463	[6785, 6173, 8613, 1463, 8247, 7865, 2622, 6343, 8013, 5841, 3156, 6741, 7515, 7646, 8543, 7270, 6257, 3960, 1273, 7677]
13330	5857	[5762, 8324, 7567, 6545, 6164, 682, 8363, 6066, 7224, 2371, 7292, 7509, 5857, 8679, 4714, 8558, 6511, 5879, 2808, 8572]
13331	8654	[8328, 5014, 5919, 3617, 1827, 1958, 1831, 8491, 2477, 815, 3375, 7862, 1215, 2496, 195, 8654, 4179, 2260, 490, 1395]
13332	1174	[5766, 8201, 8589, 8205, 1174, 1437, 5293, 5181, 3015, 1226, 7883, 1371, 2658, 229, 5606, 2149, 1258, 3693, 7664, 636]
13333	6080	[6145, 2699, 7440, 8353, 2852, 5157, 8486, 8490, 4151, 8506, 959, 6080, 8524, 8658, 3283, 4828, 734, 4965, 8685, 6397]
13334	8501	[7556, 1296, 1942, 5409, 2218, 4523, 6059, 2484, 8501, 3017, 4301, 3540, 2009, 2011, 8679, 8040, 8683, 6892, 6258, 4735]
13335	8460	[4606, 8460, 6673, 2979, 7974, 1063, 1592, 8254, 4415, 5569, 1859, 8260, 8262, 3922, 2911, 7395, 616, 2793, 2174, 8575]
13336	7579	[5770, 150, 7579, 7852, 4655, 6705, 4410, 3523, 7748, 7500, 6223, 7504, 8657, 7762, 6612, 5078, 3415, 2778, 5338, 6771]
13337	4761	[8453, 6412, 7576, 4761, 3098, 6314, 1968, 5297, 1202, 6204, 4415, 3530, 8402, 3037, 4957, 8676, 8167, 2665, 8564, 1404]
13338	5906	[8453, 3856, 5906, 8086, 1710, 690, 6203, 5820, 6081, 7235, 2248, 208, 8148, 8664, 8667, 8157, 1003, 2675, 6780, 3967]
13339	846	[8194, 8453, 3347, 6422, 3379, 4917, 3257, 2489, 8379, 5698, 2371, 709, 6216, 846, 4562, 1495, 6489, 3684, 3438, 1654]
13340	6829	[8453, 6279, 10, 7696, 6291, 917, 3222, 6934, 1322, 6829, 4526, 4401, 4531, 6342, 7879, 333, 8276, 3037, 3563, 884]
13341	8453	[8453, 648, 7063, 3098, 5802, 8241, 4404, 1848, 2495, 8648, 7500, 7761, 4568, 3418, 8415, 6368, 7135, 7145, 3565, 1534]
13342	2626	[8194, 261, 1034, 8480, 7848, 7089, 4918, 7160, 1985, 2626, 4936, 5198, 5070, 4198, 8294, 3820, 117, 7288, 7033, 4478]
13343	2578	[142, 2578, 3474, 3730, 6293, 1052, 1695, 5539, 4905, 2604, 4020, 7349, 7766, 7897, 7389, 7007, 4839, 5621, 4474, 7421]
13344	8448	[8448, 520, 7180, 4492, 8206, 8463, 5159, 8238, 1463, 6972, 4801, 8385, 5190, 8519, 7378, 5861, 8555, 1907, 7029, 7413]
13345	7190	[3329, 8588, 3988, 7190, 3608, 2081, 5552, 6577, 6969, 6850, 5957, 7365, 6727, 5710, 8142, 6879, 2787, 6901, 4219, 637]
13346	7335	[6785, 1413, 6290, 6803, 3864, 2200, 7335, 8618, 7862, 4671, 6722, 5444, 7880, 2380, 5341, 8543, 865, 7278, 5743, 7029]
13347	760	[5504, 7049, 1290, 6671, 5007, 7313, 3105, 39, 44, 8502, 6082, 3779, 6992, 7378, 7763, 8539, 3820, 5876, 6903, 760]
13348	6950	[4736, 2945, 6023, 3341, 5007, 7579, 3612, 3105, 6950, 6827, 5299, 8383, 960, 6592, 8533, 8158, 7522, 616, 1388, 3070]
13349	6741	[5120, 5504, 8073, 8337, 6038, 8607, 2848, 6447, 1967, 817, 5554, 1971, 3769, 1979, 6741, 3552, 3684, 3948, 3693, 7664]
13350	3812	[7041, 3845, 8085, 1709, 7599, 6070, 2622, 6084, 6212, 2248, 7754, 1614, 6098, 2015, 3812, 5486, 753, 8051, 6779, 6780]
13351	8618	[5504, 8453, 7302, 2827, 7573, 1574, 4007, 8618, 4139, 7341, 6447, 5811, 8379, 3779, 7883, 2516, 1899, 8431, 4087, 3583]
13352	8558	[520, 8585, 1424, 1168, 4758, 6038, 6810, 5531, 8607, 8238, 6711, 7485, 3776, 5185, 6727, 6741, 8558, 3183, 2040, 4476]
13353	6591	[641, 3203, 5130, 6168, 5666, 8363, 6444, 6450, 6706, 6583, 6075, 6591, 3530, 3150, 3814, 7528, 2665, 8564, 6389, 3966]
13354	8667	[2447, 7185, 1570, 4387, 7468, 4660, 570, 5692, 709, 8136, 2760, 3021, 1234, 6741, 5976, 8667, 4316, 734, 8676, 2154]
13355	7875	[2304, 8071, 3721, 1291, 7441, 4506, 3612, 5928, 8363, 8364, 2879, 7875, 3396, 8648, 6731, 3281, 6483, 5851, 6256, 639]
13356	7302	[7424, 7685, 7302, 1556, 5271, 2972, 3361, 8615, 8488, 3115, 7854, 4921, 1083, 2371, 2640, 7120, 730, 5980, 4329, 3580]
13357	1384	[7296, 3712, 4736, 5797, 7209, 3247, 1073, 7478, 5816, 2362, 6730, 4811, 7891, 3667, 6745, 98, 7907, 8676, 1384, 891]
13358	7190	[8199, 8212, 7190, 5915, 4767, 1185, 5809, 2358, 3390, 8512, 3401, 8396, 8013, 976, 8416, 8546, 4837, 2794, 4203, 8558]
13359	7528	[3467, 5025, 2096, 7477, 7993, 8378, 6343, 5582, 7891, 2518, 3928, 4570, 4319, 7908, 358, 7528, 235, 3566, 3312, 2163]
13360	8071	[1922, 8071, 5384, 5129, 6557, 6816, 4643, 2084, 8483, 8358, 3880, 8360, 7737, 2495, 7748, 328, 8139, 5331, 3172, 7673]
13361	3755	[7429, 7302, 1928, 3210, 4750, 4243, 930, 2468, 8614, 550, 3755, 8119, 4674, 8134, 2392, 8543, 7403, 4599, 3577, 7037]
13362	6536	[3076, 2950, 6536, 7048, 6668, 7950, 7193, 2970, 5532, 7207, 4522, 4907, 1842, 7474, 2486, 5946, 6100, 2547, 375, 2809]
13363	7122	[8071, 6934, 7579, 4508, 673, 5548, 6317, 8625, 8512, 6478, 7122, 7514, 7519, 5479, 4841, 7791, 7154, 6516, 5501, 4094]
13364	7664	[6544, 6547, 8088, 7581, 1061, 2476, 8110, 1327, 3258, 4418, 2371, 8520, 2149, 2406, 2920, 7787, 7790, 5487, 7664, 7919]
13365	8401	[6785, 7683, 8465, 7588, 6064, 2993, 3504, 5047, 57, 315, 3529, 5834, 1097, 6863, 1488, 8401, 852, 1237, 601, 5117]
13366	8086	[6151, 7176, 7560, 6415, 8086, 4380, 6816, 4528, 2355, 6964, 1459, 1079, 6715, 7767, 1883, 3680, 5602, 3432, 8684, 8063]
13367	7041	[7041, 1274, 5398, 7069, 3238, 8491, 3375, 8627, 3004, 2752, 6727, 6858, 2777, 1629, 7401, 497, 7668, 7157, 3829, 4986]
13368	8658	[8326, 7058, 8480, 6824, 6189, 7476, 2484, 7478, 3911, 4432, 5840, 8658, 5328, 5082, 2396, 3946, 8684, 8045, 5488, 7156]
13369	5984	[3201, 268, 5903, 2325, 7214, 6703, 1209, 2876, 8252, 8256, 5442, 8389, 8010, 7132, 8543, 5984, 3314, 8053, 1145, 4090]
13370	8500	[7328, 288, 1445, 8231, 2605, 3119, 8500, 8501, 3390, 8512, 8513, 6722, 5442, 8389, 5097, 6380, 2544, 8049, 1654, 3833]
13371	7579	[6797, 7579, 5408, 3107, 5670, 5429, 2869, 6202, 8252, 7745, 6597, 88, 2525, 5346, 6502, 8422, 7400, 5743, 2291, 8311]
13372	4323	[5252, 8202, 1813, 5789, 671, 1696, 1567, 4520, 6705, 306, 3508, 6218, 5965, 3925, 4323, 4461, 3314, 6643, 1141, 117]
13373	3677	[8328, 1423, 3863, 5171, 3004, 7365, 6477, 8527, 6351, 7768, 7003, 3677, 3808, 6116, 5988, 8558, 4975, 8560, 5877, 4349]
13374	7862	[520, 8585, 7051, 1168, 7057, 6805, 5658, 8348, 7325, 7862, 4667, 5956, 7120, 7378, 4441, 2010, 8543, 3555, 8679, 5753]
13375	7041	[7041, 8203, 532, 1819, 5041, 7220, 7739, 2876, 1981, 5187, 6860, 8269, 2509, 7762, 7639, 4319, 6881, 3047, 8174, 1395]
13376	6721	[5634, 4615, 2574, 5906, 3730, 7060, 1060, 3108, 7464, 6446, 6845, 6721, 7365, 5853, 8287, 4324, 4072, 3310, 4219, 510]
13377	4890	[1413, 8329, 8462, 2965, 4890, 6817, 8230, 5301, 3513, 8648, 5197, 79, 1362, 7252, 2392, 8539, 3689, 7403, 6644, 1787]
13378	3341	[256, 3341, 5655, 8480, 1441, 5285, 5297, 5811, 6840, 7865, 4410, 2634, 7762, 8666, 5213, 5606, 7655, 8681, 3948, 7932]
13379	7402	[6275, 5125, 4742, 5026, 7717, 5546, 8494, 3891, 3515, 8130, 7624, 1227, 7115, 8655, 7402, 4460, 8562, 1395, 7546, 6267]
13380	3780	[7296, 3, 4497, 1043, 2837, 1945, 8474, 5534, 5407, 8617, 3893, 6710, 3780, 7623, 7502, 5851, 8287, 4075, 4347, 7422]
13381	4205	[7042, 8209, 1305, 4016, 8498, 7862, 7867, 195, 8393, 4179, 6869, 8662, 5467, 2277, 1511, 4205, 2288, 5105, 632, 4986]
13382	942	[4993, 6664, 7315, 6293, 3615, 6816, 5293, 942, 8247, 6081, 8648, 1995, 466, 5331, 7766, 3799, 7768, 7897, 8668, 8184]
13383	7396	[4736, 6914, 4510, 8611, 7214, 8628, 693, 3906, 469, 7675, 4575, 7396, 3563, 4719, 6897, 3575, 5242, 3195, 2044, 7422]
13384	5913	[4736, 7040, 4871, 1422, 5906, 5913, 8478, 5167, 1073, 6327, 4544, 455, 8270, 1365, 8412, 4450, 8676, 8174, 1784, 7802]
13385	1501	[6658, 6402, 6788, 6916, 4625, 5652, 3229, 5664, 6318, 8622, 8389, 4297, 6989, 4945, 3283, 8278, 7256, 7517, 1501, 7396]
13386	8518	[5248, 1671, 8328, 8465, 2578, 8466, 5654, 5270, 4652, 1842, 315, 2501, 2118, 8518, 2893, 474, 1763, 7664, 5872, 1784]
13387	7245	[5643, 1550, 8335, 7315, 8086, 676, 6448, 433, 2485, 3772, 4669, 1736, 7626, 7245, 8272, 5075, 8664, 7022, 1015, 7034]
13388	7058	[8583, 3850, 394, 4106, 7058, 1170, 7190, 7321, 8480, 6313, 5302, 3536, 5853, 5347, 8680, 105, 1517, 3053, 8058, 1915]
13389	8682	[6661, 1160, 5262, 2962, 3093, 6557, 5792, 7329, 814, 1473, 4675, 7378, 8405, 6748, 6885, 5989, 8682, 1899, 628, 6901]
13390	7061	[6797, 7185, 7061, 5784, 8088, 6172, 285, 8224, 8251, 3529, 3791, 979, 4087, 4831, 1123, 6756, 6627, 2036, 6390, 5495]
13391	7491	[1290, 7440, 5010, 150, 293, 2861, 6579, 3646, 6466, 7491, 4804, 1364, 5208, 8411, 222, 2914, 8298, 4594, 6261, 1782]
13392	2453	[3076, 8585, 2955, 4754, 2453, 3741, 420, 176, 7106, 7235, 3522, 4040, 4943, 7507, 8664, 4325, 1511, 8425, 1514, 3825]
13393	7739	[8198, 8071, 6293, 5527, 25, 7833, 1445, 6070, 7739, 6464, 3278, 8399, 3287, 994, 5603, 4323, 3814, 1641, 3701, 1790]
13394	7478	[7936, 8067, 7053, 782, 8472, 4762, 2472, 7478, 3902, 7363, 4428, 716, 8657, 8658, 1383, 3819, 8684, 1134, 3311, 7797]
13395	4207	[7060, 7190, 3352, 7321, 4762, 6299, 1835, 5166, 3889, 5810, 1329, 3019, 5836, 990, 7142, 4207, 8560, 7919, 5236, 8568]
13396	2991	[7302, 2570, 7440, 787, 5661, 4897, 3234, 2211, 1325, 6190, 2991, 8369, 4787, 5438, 7492, 3922, 8667, 5599, 7535, 6256]
13397	3791	[3458, 5771, 5277, 4767, 8612, 6061, 8371, 8500, 1208, 8376, 4154, 194, 8133, 5962, 3791, 4431, 8411, 4450, 8299, 8443]
13398	8328	[7936, 8324, 8328, 651, 5654, 4767, 294, 2095, 2743, 4543, 5701, 7623, 4811, 4300, 2894, 1487, 7768, 6246, 6897, 1784]
13399	5360	[8194, 8453, 8086, 7063, 5783, 6302, 7842, 8486, 3632, 4666, 1723, 712, 7008, 1898, 5360, 6259, 8313, 7034, 8188, 8573]
13400	7850	[5888, 8460, 6157, 6163, 920, 4890, 4763, 1819, 4509, 547, 5032, 7850, 8500, 6860, 1116, 6507, 8174, 2287, 6009, 7163]
13401	1871	[2695, 7441, 4503, 7066, 8475, 3739, 1964, 7610, 7103, 6850, 1735, 6603, 8525, 1871, 4567, 7015, 2920, 2418, 6901, 7804]
13402	7862	[8453, 8199, 5915, 1953, 8484, 8363, 7862, 5053, 1352, 2120, 7627, 7378, 3807, 4320, 8543, 5856, 8555, 3694, 1777, 7802]
13403	3310	[1536, 4486, 911, 783, 8227, 6957, 2222, 1710, 2351, 1218, 8396, 5199, 1110, 4694, 6490, 3164, 4450, 3046, 3310, 4598]
13404	4779	[1668, 2841, 682, 4779, 554, 2987, 3632, 7601, 6322, 3776, 3653, 4825, 474, 5217, 7779, 2535, 7665, 889, 4476, 2558]
13405	4750	[7040, 5128, 4750, 527, 8082, 7060, 6935, 6053, 2470, 2737, 7601, 6705, 7739, 8127, 5704, 1109, 93, 495, 2291, 2936]
13406	5728	[6659, 2564, 8198, 7947, 8591, 1686, 3870, 5674, 3256, 5841, 8146, 2775, 8667, 8412, 5728, 100, 8179, 5621, 6774, 4216]
13407	8199	[6402, 771, 8199, 6168, 8348, 5027, 8613, 7601, 7862, 7863, 5816, 5569, 8660, 6102, 1241, 5856, 357, 6134, 8442, 7677]
13408	8327	[5760, 3586, 4482, 5638, 8327, 648, 7584, 3906, 7623, 6096, 6224, 5459, 860, 5598, 3423, 994, 7913, 3433, 493, 1529]
13409	5917	[8455, 3604, 8348, 5917, 5920, 8609, 8490, 5813, 4918, 8502, 8629, 5445, 2247, 6473, 5323, 1503, 3681, 8422, 376, 7930]
13410	2099	[5760, 8082, 2451, 2477, 2099, 7612, 711, 1097, 2382, 860, 2143, 4577, 2661, 1898, 5360, 3056, 2036, 8565, 5117, 254]
13411	4839	[5262, 8348, 4382, 5026, 6948, 2858, 8130, 967, 7624, 6092, 6349, 5971, 8150, 7513, 4959, 8550, 4839, 4214, 4985, 6908]
13412	7178	[7178, 6546, 7188, 1045, 2086, 8626, 3017, 8394, 6866, 4051, 727, 7128, 986, 7643, 4837, 8050, 3448, 6780, 3325, 6910]
13413	4719	[8322, 6916, 8591, 3231, 2750, 5061, 2501, 6858, 8656, 7637, 3808, 5986, 1763, 5988, 5475, 1510, 8680, 5866, 4719, 1268]
13414	8539	[2310, 6669, 5269, 4128, 3233, 3370, 7214, 4271, 7089, 6067, 5557, 8246, 8651, 8539, 7132, 3820, 2807, 8058, 6523, 255]
13415	8324	[5120, 8324, 644, 4242, 3361, 7854, 182, 4669, 7613, 1728, 7363, 4804, 6499, 3812, 752, 2807, 2808, 1913, 3580, 5374]
13416	5398	[7425, 5255, 4112, 5398, 2857, 8490, 5805, 8627, 6707, 1592, 8121, 3004, 3143, 6858, 6742, 7003, 8159, 4198, 2918, 7148]
13417	2970	[3973, 8071, 4108, 8086, 2970, 5662, 2335, 2980, 2221, 8378, 3903, 7623, 1479, 2384, 8667, 4450, 7908, 4975, 2163, 4089]
13418	6253	[7302, 7689, 906, 5906, 40, 5032, 3242, 8506, 7875, 6089, 8394, 2253, 3021, 8272, 4944, 8287, 6253, 6515, 4984, 6397]
13419	7363	[7185, 6291, 2333, 6051, 7592, 557, 6706, 7363, 4291, 4806, 716, 7509, 2391, 1884, 8418, 3563, 492, 752, 8311, 7033]
13420	8681	[2181, 7560, 8587, 1553, 3992, 7962, 7840, 7592, 7858, 7745, 8266, 7762, 85, 6488, 4312, 5606, 7400, 8681, 878, 5110]
13421	8058	[5510, 6536, 1808, 7444, 2076, 5919, 8628, 3385, 4418, 841, 6860, 3790, 7772, 5857, 8547, 8169, 6256, 3574, 7673, 8058]
13422	8606	[3713, 3457, 5901, 1678, 8606, 1060, 3237, 2729, 6572, 6708, 8518, 7757, 728, 5467, 2655, 7907, 6505, 5997, 6649, 6906]
13423	8328	[8328, 4235, 3474, 7445, 5526, 8360, 6825, 5293, 6453, 2363, 7739, 4925, 5700, 6860, 6477, 7639, 474, 7905, 6507, 1395]
13424	8573	[8336, 3219, 5909, 8474, 3103, 7328, 4260, 4139, 818, 6578, 443, 6720, 8153, 8159, 8546, 1638, 7528, 4982, 4219, 8573]
13425	6022	[6145, 6022, 8594, 7199, 6307, 2731, 6317, 6318, 7858, 307, 2362, 3791, 4059, 1501, 8415, 6624, 7793, 5878, 4345, 5626]
13426	1036	[8455, 1931, 1036, 7948, 8465, 2712, 6938, 1438, 5920, 1442, 3632, 7096, 8654, 1363, 8280, 987, 8159, 1384, 4971, 2807]
13427	7097	[1539, 8328, 1805, 2578, 7581, 7592, 4654, 2862, 1591, 56, 7097, 5838, 5339, 5211, 8031, 2657, 102, 8425, 3819, 4850]
13428	3141	[8196, 6164, 532, 7579, 2333, 2591, 4767, 7852, 5821, 2429, 577, 3141, 6868, 3414, 7265, 99, 8174, 8561, 6389, 4989]
13429	6380	[5380, 6802, 6439, 3377, 8245, 54, 5306, 4430, 3536, 2385, 7775, 6369, 7655, 6380, 8306, 4084, 6133, 628, 4345, 5502]
13430	3210	[4872, 3210, 7184, 8606, 6955, 4141, 7343, 8506, 4027, 2107, 4540, 3389, 708, 5957, 7007, 4457, 8682, 8439, 6264, 8443]
13431	5919	[5505, 6540, 6669, 1174, 5919, 1185, 2722, 38, 8640, 5701, 8389, 5965, 6489, 6244, 3817, 8176, 5745, 3314, 1016, 1916]
13432	7058	[2049, 1289, 7058, 4498, 8609, 4268, 175, 8628, 7478, 7745, 4676, 4937, 969, 851, 6484, 5972, 5211, 3575, 2296, 7164]
13433	8628	[3353, 291, 2342, 5811, 8628, 7862, 2619, 4552, 6228, 7256, 8157, 8547, 7909, 235, 3691, 7403, 3310, 8435, 4473, 8058]
13434	8594	[8585, 8594, 7957, 5909, 924, 4259, 7462, 2216, 8361, 8492, 7090, 6722, 8390, 3399, 1222, 8651, 6485, 7278, 7029, 7806]
13435	7419	[7040, 8322, 3848, 2701, 2977, 3750, 6438, 6188, 3888, 2741, 4540, 1867, 3664, 3560, 4585, 1647, 2930, 7415, 7419, 7421]
13436	6949	[7570, 1298, 8606, 6949, 5297, 2875, 6722, 3267, 200, 8651, 7510, 6234, 3037, 6373, 3307, 8306, 8564, 2420, 761, 3706]
13437	6343	[8199, 7688, 8460, 1804, 5412, 807, 8615, 173, 6705, 5304, 6343, 3786, 2764, 8662, 3415, 4058, 3681, 8546, 5862, 4597]
13438	7581	[4353, 2701, 8465, 7581, 6822, 4523, 3118, 6447, 4552, 7240, 330, 4811, 3786, 6089, 8520, 78, 2760, 2904, 8539, 4735]
13439	8159	[1290, 4491, 4631, 922, 7068, 8480, 416, 8617, 7978, 6446, 1335, 696, 8380, 1870, 3536, 8159, 8685, 4978, 5242, 3195]
13440	7457	[8067, 6159, 6550, 8471, 8088, 7457, 8484, 3498, 1194, 7626, 5836, 8660, 6107, 4320, 6243, 4580, 3056, 115, 1400, 7933]
13441	2893	[8591, 7058, 8212, 3863, 5541, 8491, 7357, 970, 2893, 8654, 2650, 4703, 7007, 1261, 3315, 6133, 1525, 2298, 6140, 6526]
13442	5650	[1413, 5642, 6795, 5650, 2837, 8086, 7450, 4506, 4890, 288, 2987, 6707, 7862, 3513, 3389, 5694, 4293, 478, 8683, 7920]
13443	7858	[7296, 7041, 7563, 7053, 7215, 1585, 7858, 7346, 1222, 2120, 3158, 4568, 733, 3810, 3811, 6506, 8174, 8049, 4347, 7932]
13444	8468	[7173, 6281, 5776, 6673, 8468, 661, 4256, 5920, 6705, 4914, 5306, 2890, 4693, 3161, 5978, 105, 621, 3438, 3695, 8174]
13445	8331	[2176, 6785, 4742, 8331, 11, 7435, 8085, 5526, 3352, 6299, 7859, 835, 7754, 6093, 2008, 1776, 8564, 3189, 7926, 8439]
13446	6509	[5633, 7683, 4754, 5778, 6557, 797, 7585, 6436, 2856, 1980, 852, 1114, 2919, 6509, 752, 3699, 2036, 6649, 6780, 7678]
13447	5851	[8072, 6282, 4492, 8214, 6679, 22, 6692, 550, 4136, 7081, 7478, 6198, 7236, 708, 1993, 852, 5972, 5851, 7007, 7786]
13448	7754	[3085, 8462, 2447, 8490, 6188, 7854, 3136, 2625, 6210, 2121, 7754, 8524, 8012, 3534, 2642, 2269, 6757, 3946, 7415, 8441]
13449	5554	[6529, 5650, 6046, 6431, 8109, 5554, 6322, 8118, 1463, 7352, 1728, 332, 6741, 598, 7768, 7270, 8167, 2675, 375, 1273]
13450	8203	[2436, 8328, 8203, 2701, 3471, 1561, 1819, 7581, 1056, 4129, 5667, 7587, 6139, 8360, 1583, 8627, 6204, 3425, 2158, 8443]
13451	3158	[390, 2950, 7048, 8585, 4259, 7724, 7346, 8501, 7100, 3389, 6722, 8389, 1222, 3158, 4190, 8159, 1384, 7400, 3307, 761]
13452	7596	[1923, 1029, 8071, 8086, 4636, 7072, 7596, 5170, 8629, 3767, 4663, 6715, 7625, 8012, 4183, 3550, 734, 8681, 3316, 250]
13453	1217	[4352, 8588, 8335, 6164, 4120, 7081, 7605, 567, 1217, 8388, 2887, 7499, 8662, 2276, 231, 2924, 3694, 1138, 7155, 7806]
13454	5412	[7814, 7302, 3091, 8595, 8603, 5412, 807, 7465, 7597, 8508, 4035, 4809, 6223, 5338, 6381, 5486, 4079, 4339, 1907, 117]
13455	5887	[5257, 4620, 1805, 6930, 2963, 8086, 536, 8617, 6447, 6203, 8252, 2890, 4051, 4693, 7767, 7770, 6759, 3695, 7806, 5887]
13456	8678	[7686, 4999, 4881, 2840, 8221, 2855, 5163, 2225, 1602, 2890, 6741, 5974, 7899, 8667, 734, 3042, 8678, 2022, 7924, 4216]
13457	4016	[7945, 7949, 6558, 4016, 7862, 7867, 3776, 1216, 5698, 1991, 8396, 1484, 5071, 4179, 8662, 8157, 2658, 3430, 1511, 8058]
13458	3575	[7302, 7442, 2836, 293, 295, 8360, 1962, 8628, 3644, 1864, 969, 1876, 2138, 7398, 1899, 3438, 2159, 1009, 6643, 3575]
13459	4671	[8324, 7704, 5528, 1182, 8353, 5409, 4271, 6838, 184, 3901, 4671, 8385, 2242, 8140, 8539, 3933, 8679, 8686, 8177, 4082]
13460	4146	[2049, 5125, 3858, 2451, 4375, 4636, 8478, 4146, 950, 440, 8127, 2507, 5964, 8656, 8422, 8680, 4973, 1776, 8311, 6266]
13461	6883	[8333, 2836, 2605, 8628, 8500, 7991, 8513, 8133, 8012, 467, 1621, 3413, 3833, 8667, 4450, 6883, 2793, 5869, 2296, 7033]
13462	6866	[8462, 4758, 6815, 8480, 6449, 182, 1217, 6850, 8648, 3917, 1871, 6866, 3154, 982, 7772, 4322, 5999, 7919, 4089, 7804]
13463	7664	[6023, 4489, 3212, 5265, 6038, 8480, 7459, 5285, 5926, 6447, 6708, 3769, 5444, 3401, 8013, 6227, 990, 3948, 7664, 7166]
13464	229	[8584, 7051, 5396, 162, 942, 3772, 3021, 6869, 6870, 1623, 8670, 2789, 229, 8422, 997, 4072, 8682, 4081, 7027, 8439]
13465	7517	[6669, 7057, 6164, 4248, 6808, 6554, 2486, 54, 4801, 8389, 3781, 6089, 3914, 6478, 463, 7517, 3427, 8679, 8175, 7664]
13466	2594	[8192, 3585, 8072, 5770, 2956, 3085, 4240, 1172, 3992, 2331, 2594, 6331, 1740, 8280, 89, 348, 3305, 7921, 1141, 2682]
13467	2347	[4230, 8080, 8347, 4510, 7199, 6439, 2347, 5548, 307, 2228, 2364, 8387, 5320, 8527, 4183, 8153, 1501, 3933, 7793, 6523]
13468	4085	[8448, 7696, 6559, 6949, 6317, 3758, 8134, 8521, 79, 8016, 7122, 8412, 7391, 8288, 5861, 7014, 6895, 4085, 6519, 6776]
13469	8038	[8192, 4870, 8071, 8584, 8465, 5778, 6164, 6937, 2841, 8473, 8222, 7711, 8226, 320, 5964, 8012, 8038, 8422, 7280, 1784]
13470	6591	[4736, 8071, 6665, 6807, 8606, 2082, 2473, 8365, 7862, 6591, 8513, 6089, 3150, 1491, 7515, 1501, 6389, 7414, 6390, 891]
13471	8157	[3458, 4636, 1698, 8615, 2984, 2605, 6707, 5304, 4671, 1730, 8157, 2916, 8683, 4720, 626, 7667, 1018, 7548, 6397, 7679]
13472	4523	[7041, 8196, 777, 4366, 2710, 5528, 2973, 4523, 2225, 5951, 320, 6207, 4693, 7514, 4701, 867, 3941, 8684, 3181, 8184]
13473	7664	[5647, 3472, 7057, 3607, 2071, 7064, 2854, 5293, 5298, 6708, 7862, 8247, 6718, 6722, 7883, 7515, 6876, 8543, 7664, 4087]
13474	5778	[5644, 5778, 2322, 6424, 8607, 6322, 7226, 6845, 6343, 1869, 7891, 4052, 6489, 4316, 5856, 5603, 358, 4216, 1529, 2302]
13475	119	[642, 1542, 8201, 7965, 4521, 3371, 5933, 942, 6323, 6077, 450, 6084, 4040, 6861, 4180, 3799, 7897, 8667, 100, 119]
13476	8465	[8465, 7445, 5526, 7575, 2201, 8477, 6948, 44, 5293, 4016, 4543, 8255, 7747, 4164, 7622, 5455, 4317, 4193, 3176, 1266]
13477	8564	[8606, 5279, 6567, 8491, 4908, 5303, 958, 970, 6733, 470, 2008, 4186, 5467, 6369, 3812, 7655, 8564, 2676, 6518, 8184]
13478	5569	[3968, 7424, 1156, 1289, 8201, 6673, 8089, 1189, 430, 6703, 688, 6705, 8245, 5569, 8403, 220, 7655, 5097, 8303, 504]
13479	4832	[3352, 1690, 1057, 3244, 1985, 6353, 6612, 6741, 4825, 5981, 8158, 4832, 8165, 8421, 3820, 4334, 4855, 8315, 4733, 5375]
13480	5971	[7949, 7063, 5783, 7448, 7579, 1696, 4656, 2105, 4282, 574, 5698, 7875, 75, 5971, 1495, 2648, 8027, 7533, 3825, 2681]
13481	4312	[6528, 1934, 5143, 1056, 2594, 7478, 7479, 8258, 4676, 204, 8655, 7762, 4312, 2266, 5211, 8303, 369, 4211, 6005, 4479]
13482	186	[6286, 142, 1183, 2601, 3762, 7859, 186, 6587, 3904, 6722, 5957, 6727, 8142, 6234, 8682, 5227, 3315, 1525, 7798, 4600]
13483	6164	[2834, 6164, 3478, 8088, 8223, 7081, 1708, 8243, 1215, 6850, 6603, 339, 4184, 4057, 90, 3930, 8414, 3958, 7292, 7549]
13484	7172	[769, 2051, 7172, 260, 2571, 5394, 1815, 2718, 2093, 7854, 1455, 2743, 4921, 3134, 2373, 7766, 8413, 4971, 3056, 4991]
13485	5237	[8585, 8335, 8086, 5530, 7707, 8361, 2348, 3765, 8510, 3776, 1601, 579, 4037, 5450, 8524, 8660, 4060, 7400, 5237, 1913]
13486	4422	[5895, 4488, 7051, 5276, 7840, 7075, 6059, 8245, 7222, 6851, 4422, 1746, 4567, 1111, 504, 2416, 8561, 888, 5111, 2552]
13487	8614	[8585, 2447, 4624, 7440, 7707, 8614, 7081, 5546, 8107, 7854, 2108, 197, 8524, 6997, 4343, 3295, 4080, 4210, 3191, 6652]
13488	2594	[8192, 1795, 2311, 3976, 2186, 529, 4505, 2594, 8109, 3389, 2622, 8258, 8521, 6997, 4312, 5849, 4058, 348, 8414, 1639]
13489	3331	[3331, 774, 7560, 8587, 1685, 6810, 7203, 5924, 7349, 4035, 8649, 8656, 5465, 6106, 8153, 7904, 7907, 8314, 4474, 3068]
